日期,指数名称,成分券代码,成分券名称
2020-03-06,上证指数,600000,浦发银行
2020-03-06,上证指数,600004,白云机场
2020-03-06,上证指数,600006,东风汽车
2020-03-06,上证指数,600007,中国国贸
2020-03-06,上证指数,600008,首创股份
2020-03-06,上证指数,600009,上海机场
2020-03-06,上证指数,600010,包钢股份
2020-03-06,上证指数,600011,华能国际
2020-03-06,上证指数,600012,皖通高速
2020-03-06,上证指数,600015,华夏银行
2020-03-06,上证指数,600016,民生银行
2020-03-06,上证指数,600017,日照港
2020-03-06,上证指数,600018,上港集团
2020-03-06,上证指数,600019,宝钢股份
2020-03-06,上证指数,600020,中原高速
2020-03-06,上证指数,600021,上海电力
2020-03-06,上证指数,600022,山东钢铁
2020-03-06,上证指数,600023,浙能电力
2020-03-06,上证指数,600025,华能水电
2020-03-06,上证指数,600026,中远海能
2020-03-06,上证指数,600027,华电国际
2020-03-06,上证指数,600028,中国石化
2020-03-06,上证指数,600029,南方航空
2020-03-06,上证指数,600030,中信证券
2020-03-06,上证指数,600031,三一重工
2020-03-06,上证指数,600033,福建高速
2020-03-06,上证指数,600035,楚天高速
2020-03-06,上证指数,600036,招商银行
2020-03-06,上证指数,600037,歌华有线
2020-03-06,上证指数,600038,中直股份
2020-03-06,上证指数,600039,四川路桥
2020-03-06,上证指数,600048,保利地产
2020-03-06,上证指数,600050,中国联通
2020-03-06,上证指数,600051,宁波联合
2020-03-06,上证指数,600052,浙江广厦
2020-03-06,上证指数,600053,九鼎投资
2020-03-06,上证指数,600054,黄山旅游
2020-03-06,上证指数,600055,万东医疗
2020-03-06,上证指数,600056,中国医药
2020-03-06,上证指数,600057,厦门象屿
2020-03-06,上证指数,600058,五矿发展
2020-03-06,上证指数,600059,古越龙山
2020-03-06,上证指数,600060,海信视像
2020-03-06,上证指数,600061,国投资本
2020-03-06,上证指数,600062,华润双鹤
2020-03-06,上证指数,600063,皖维高新
2020-03-06,上证指数,600064,南京高科
2020-03-06,上证指数,600066,宇通客车
2020-03-06,上证指数,600067,冠城大通
2020-03-06,上证指数,600068,葛洲坝
2020-03-06,上证指数,600069,银鸽投资
2020-03-06,上证指数,600070,浙江富润
2020-03-06,上证指数,600071,凤凰光学
2020-03-06,上证指数,600072,中船科技
2020-03-06,上证指数,600073,上海梅林
2020-03-06,上证指数,600075,新疆天业
2020-03-06,上证指数,600076,康欣新材
2020-03-06,上证指数,600077,宋都股份
2020-03-06,上证指数,600078,澄星股份
2020-03-06,上证指数,600079,人福医药
2020-03-06,上证指数,600080,金花股份
2020-03-06,上证指数,600081,东风科技
2020-03-06,上证指数,600082,海泰发展
2020-03-06,上证指数,600083,博信股份
2020-03-06,上证指数,600084,*ST中葡
2020-03-06,上证指数,600085,同仁堂
2020-03-06,上证指数,600086,东方金钰
2020-03-06,上证指数,600088,中视传媒
2020-03-06,上证指数,600089,特变电工
2020-03-06,上证指数,600090,同济堂
2020-03-06,上证指数,600091,ST明科
2020-03-06,上证指数,600093,易见股份
2020-03-06,上证指数,600094,大名城
2020-03-06,上证指数,600095,哈高科
2020-03-06,上证指数,600096,云天化
2020-03-06,上证指数,600097,开创国际
2020-03-06,上证指数,600098,广州发展
2020-03-06,上证指数,600099,林海股份
2020-03-06,上证指数,600100,同方股份
2020-03-06,上证指数,600101,明星电力
2020-03-06,上证指数,600103,青山纸业
2020-03-06,上证指数,600104,上汽集团
2020-03-06,上证指数,600105,永鼎股份
2020-03-06,上证指数,600106,重庆路桥
2020-03-06,上证指数,600107,美尔雅
2020-03-06,上证指数,600108,亚盛集团
2020-03-06,上证指数,600109,国金证券
2020-03-06,上证指数,600110,诺德股份
2020-03-06,上证指数,600111,北方稀土
2020-03-06,上证指数,600112,ST天成
2020-03-06,上证指数,600113,浙江东日
2020-03-06,上证指数,600114,东睦股份
2020-03-06,上证指数,600115,东方航空
2020-03-06,上证指数,600116,三峡水利
2020-03-06,上证指数,600117,西宁特钢
2020-03-06,上证指数,600118,中国卫星
2020-03-06,上证指数,600119,*ST长投
2020-03-06,上证指数,600120,浙江东方
2020-03-06,上证指数,600121,郑州煤电
2020-03-06,上证指数,600122,宏图高科
2020-03-06,上证指数,600123,兰花科创
2020-03-06,上证指数,600125,铁龙物流
2020-03-06,上证指数,600126,杭钢股份
2020-03-06,上证指数,600127,金健米业
